timestamp,close,ema20,ema50,ema200,rsi,adx,atr,macd,macd_signal,bb_upper,bb_lower,rec_w,rec_d,rec_4h,dxy_rec,score_b,score_s
2026-08-20 18:47:39,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 19:03:32,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 19:19:26,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 19:35:20,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 19:51:14,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 20:07:08,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 20:23:01,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 22:03:59,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 22:19:54,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 22:35:48,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 23:19:29,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 23:35:23,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-20 23:51:17,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,NEUTRAL,43,23
2026-08-21 08:07:53,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,SELL,43,23
2026-08-21 08:23:47,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,SELL,43,23
2026-08-21 08:39:41,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,SELL,43,23
2026-08-21 08:55:35,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,SELL,43,23
2026-08-21 09:11:29,7641.16,7656.29625,7546.52532,7121.11947,51.17,19.97,70.09021,60.556795,67.038933,7930.89232,7331.72068,BUY,BUY,SELL,SELL,43,23
2026-08-21 10:46:36,7662.14,7656.8528,7551.05923,7126.50276,52.9,18.67,67.72663,53.674028,64.365952,7926.11785,7361.51115,BUY,BUY,NEUTRAL,SELL,47,23
2026-08-21 11:02:30,7668.01,7657.41185,7551.28943,7126.56117,53.36,18.67,67.72663,54.14229,64.459604,7926.49914,7361.71686,BUY,BUY,BUY,SELL,55,23
2026-08-21 11:18:24,7680,7658.56994,7551.76629,7126.68217,54.29,18.67,68.00591,55.112318,64.65361,7927.36262,7362.06938,BUY,BUY,BUY,SELL,55,23
2026-08-21 11:34:18,7677.02,7658.26994,7551.64276,7126.65082,54.05,18.67,68.00591,54.861036,64.603354,7927.12942,7361.98758,BUY,BUY,BUY,SELL,55,23
2026-08-21 11:50:13,7689,7659.41089,7552.11257,7126.77003,54.94,18.67,68.50591,55.816706,64.794488,7928.05174,7362.26326,BUY,BUY,BUY,SELL,55,23
2026-08-21 12:06:07,7693.86,7659.87375,7552.30316,7126.81838,55.29,18.67,69.0802,56.204398,64.872026,7928.45326,7362.34774,BUY,BUY,BUY,SELL,35,23
2026-08-21 12:22:01,7683.66,7658.90232,7551.90316,7126.71689,54.55,18.67,69.0802,55.390723,64.709291,7927.62875,7362.15225,BUY,BUY,BUY,SELL,55,23
2026-08-21 12:37:55,7681.88,7658.7328,7551.83335,7126.69918,54.42,18.67,69.0802,55.248729,64.680892,7927.492,7362.111,BUY,BUY,BUY,SELL,55,23
2026-08-21 12:53:49,7682.7,7658.81089,7551.86551,7126.70734,54.48,18.67,69.0802,55.314142,64.693975,7927.55473,7362.13027,BUY,BUY,BUY,SELL,55,23
2026-08-21 13:09:43,7682.63,7658.80423,7551.86276,7126.70664,54.47,18.67,69.0802,55.308558,64.692858,7927.54936,7362.12864,BUY,BUY,BUY,SELL,55,23
2026-08-21 13:25:37,7680.28,7658.58042,7551.77061,7126.68326,54.3,18.67,69.0802,55.121093,64.655365,7927.37088,7362.07212,BUY,BUY,BUY,SELL,55,23
